Clip Score,PSNR Score,Inception Score
0.09216247498989105,16.42318147482384,5.357850344808329
0.0902961790561676,19.749889800861908,9.541329586167368
0.07670269161462784,20.46330827852107,7.174976325508414
0.14690878987312317,20.40684966682962,7.6635037760759
0.15772755444049835,19.846117938134316,5.667611440121468
0.1520027220249176,21.218083019633198,6.00710164910698
0.15240618586540222,21.726434075100094,6.208462713770014
0.14960208535194397,19.779757441955717,9.187020424790067
0.1099727526307106,28.24227212128172,6.788461531180289
0.11799377202987671,25.326748283541075,6.764850517425682
0.12037809938192368,23.891200930061032,5.5839567949337745
0.11454220116138458,19.316890259988,9.493771841965996
0.1217774972319603,16.901076306990056,6.098442335982607
0.10675075650215149,19.734382761219646,6.6507384373353275
0.12703077495098114,20.79201417613238,8.748509675788576
0.12160500138998032,28.634239883336882,7.725389884477904
0.11287572234869003,25.79905127530103,7.392822615732592
0.14082080125808716,30.795554472141987,8.24542642426749
0.11571023613214493,29.90000574538806,5.585686507818699
0.0971783921122551,30.874987802636653,8.008683759508193
0.11754879355430603,27.188516118355043,6.1631702347244435
0.10613828897476196,26.986229720290474,6.2526800420762285
0.1435140073299408,23.251163160865733,9.60679972690861
0.1226796954870224,21.245049004615247,6.392682751566338
0.1524667888879776,24.07040326837429,8.645223405500836
0.12185642123222351,22.992227865183136,9.398383489274483
0.13164104521274567,29.774934644538906,8.897023515210115
0.14520743489265442,30.17202959135816,7.486964263107064
0.13872873783111572,27.67632268269557,9.83372978031528
0.06594819575548172,24.505256255341475,6.99091505544822
0.12233913665016492,23.92280593418321,7.452072295029911
"Average Scores - Clip: 0.12233913665016492, PSNR: 23.92280593418321, Inception: 7.452072295029911",,
